Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
02/09/2021;19:11:09.0944519990;04/07/2014;10:21:45.0000000000;03/05/2015;22:38:24.5218147450;755;0;root;0;root;1668160;/sbin/dhclient
12/18/2013;10:36:05.0000000000;12/18/2013;10:36:05.0000000000;03/05/2015;22:38:24.6178147490;755;0;root;0;root;79984;/sbin/mkntfs
02/09/2021;19:11:50.9924405140;02/16/2015;14:25:43.0000000000;03/05/2015;22:54:13.2517362350;777;0;root;0;root;7;/sbin/e2label
02/09/2021;19:11:50.9924405140;02/16/2015;14:25:43.0000000000;03/05/2015;22:54:13.2517362350;777;0;root;0;root;6;/sbin/fsck.ext2
03/05/2015;22:54:12.0000000000;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2397422370;755;0;root;0;root;248344;/sbin/e2fsck
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5498147460;755;0;root;0;root;31200;/sbin/fsck.minix
02/17/2014;05:04:33.0000000000;02/17/2014;05:04:33.0000000000;03/05/2015;22:38:24.6778147510;755;0;root;0;root;35344;/sbin/rtacct
03/18/2014;08:54:38.0000000000;03/18/2014;08:54:38.0000000000;03/05/2015;22:38:24.5378147460;755;0;root;0;root;51696;/sbin/fatlabel
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.4378147420;755;0;root;0;root;32112;/sbin/agetty
03/05/2015;22:54:12.0000000000;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2437402370;755;0;root;0;root;116672;/sbin/debugfs
03/11/2015;10:08:43.2780832450;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.6978147520;755;0;root;0;root;27240;/sbin/swapon
01/31/2014;17:21:25.0000000000;01/31/2014;17:21:25.0000000000;03/05/2015;22:38:24.6658147500;755;0;root;0;root;10544;/sbin/pam_tally
02/09/2021;19:11:07.7584519990;07/18/2014;05:46:51.0000000000;03/05/2015;22:38:24.7218147530;755;0;root;0;root;141592;/sbin/upstart-file-bridge
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5458147460;755;0;root;0;root;31608;/sbin/fsck
04/07/2014;10:21:40.0000000000;04/07/2014;10:21:40.0000000000;03/05/2015;22:38:24.5258147450;755;0;root;0;root;14484;/sbin/dhclient-script
