Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:38:27.0578148410;755;0;root;0;root;10488;/usr/bin/getkeycodes
03/27/2014;14:18:31.0000000000;03/27/2014;14:18:31.0000000000;03/05/2015;22:38:28.0138148770;755;0;root;0;root;41799;/usr/bin/gsettings-schema-convert
10/21/2013;10:23:27.0000000000;10/21/2013;10:23:27.0000000000;03/05/2015;22:38:31.3738150040;755;0;root;0;root;81704;/usr/bin/zipnote
01/07/2014;18:43:58.0000000000;01/07/2014;18:43:58.0000000000;03/05/2015;22:38:30.5858149740;755;0;root;0;root;219;/usr/bin/tapconvert
03/16/2014;15:47:31.0000000000;03/16/2014;15:47:31.0000000000;03/05/2015;22:38:29.8498149470;755;0;root;0;root;534224;/usr/bin/signond
03/05/2015;22:54:06.8629320070;08/28/2013;01:42:42.0000000000;03/05/2015;22:38:28.1698148830;755;0;root;0;root;10480;/usr/bin/ischroot
03/23/2014;05:05:05.0000000000;03/23/2014;05:05:05.0000000000;03/05/2015;22:38:31.2538150000;755;0;root;0;root;4597;/usr/bin/xdiagnose
06/05/2014;18:25:35.0000000000;06/05/2014;18:25:35.0000000000;03/05/2015;22:38:25.8258147940;755;0;root;0;root;10464;/usr/bin/fc-query
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:29.6818149400;755;0;root;0;root;47784;/usr/bin/sha224sum
03/05/2015;22:54:15.0000000000;02/25/2015;15:32:06.0000000000;03/05/2015;22:54:18.3132044170;755;0;root;0;root;18520;/usr/bin/ppdc
02/09/2021;19:11:34.2814979980;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:25.6698147880;755;0;root;0;root;39560;/usr/bin/dircolors
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:28.6258149000;755;0;root;0;root;18776;/usr/bin/oakdecode
01/28/2021;21:57:03.0711187220;06/26/2014;09:30:22.0000000000;03/05/2015;22:38:27.8138148700;755;0;root;0;root;364144;/usr/bin/gpgv
03/05/2015;22:38:28.2018148840;03/05/2015;22:38:28.2018148840;03/05/2015;22:38:28.2018148840;777;0;root;0;root;4;/usr/bin/lastb
03/05/2015;22:54:15.0000000000;02/23/2015;10:57:18.0000000000;03/05/2015;22:54:22.5390905680;755;0;root;0;root;23208;/usr/bin/smbcquotas
03/05/2015;22:38:28.4138148920;03/05/2015;22:38:28.4138148920;03/05/2015;22:38:28.4138148920;777;0;root;0;root;6;/usr/bin/mrd
01/07/2015;10:59:03.0000000000;01/07/2015;10:59:03.0000000000;03/05/2015;22:38:31.1338149950;755;0;root;0;root;3923;/usr/bin/usb-creator-gtk
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;2;/usr/bin/x86_64-linux-gnu-ar
12/11/2014;14:12:02.0000000000;12/11/2014;14:12:02.0000000000;03/05/2015;22:38:25.6698147880;755;0;root;0;root;14736;/usr/bin/dm-tool
05/15/2014;15:03:40.0000000000;05/15/2014;15:03:40.0000000000;03/05/2015;22:38:27.9418148740;755;0;root;0;root;785504;/usr/bin/grub-mkrescue
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1578148830;755;0;root;0;root;10408;/usr/bin/intel_stepping
04/08/2014;17:12:45.0000000000;04/08/2014;17:12:45.0000000000;03/05/2015;22:38:31.1338149950;755;0;root;0;root;4216;/usr/bin/usb-devices
02/16/2014;21:42:54.0000000000;02/16/2014;21:42:54.0000000000;03/05/2015;22:38:28.2018148840;755;0;root;0;root;14736;/usr/bin/lastlog
03/05/2015;22:38:25.0498147650;03/05/2015;22:38:25.0498147650;03/05/2015;22:38:25.0498147650;777;0;root;0;root;13;/usr/bin/avahi-resolve-host-name
04/15/2014;15:32:23.0000000000;04/15/2014;15:32:23.0000000000;03/05/2015;22:38:28.1018148800;755;0;root;0;root;10608;/usr/bin/gvfs-rm
03/05/2015;22:38:27.6898148650;03/05/2015;22:38:27.6898148650;03/05/2015;22:38:27.6898148650;777;0;root;0;root;9;/usr/bin/gnome-character-map
03/05/2015;22:38:25.7658147920;03/05/2015;22:38:25.7658147920;03/05/2015;22:38:25.7658147920;777;0;root;0;root;11;/usr/bin/edit
03/05/2015;22:54:01.0000000000;02/25/2015;11:54:02.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;5424;/usr/bin/ldd
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:28.4298148930;755;0;root;0;root;44064;/usr/bin/msginit
01/13/2014;02:54:29.0000000000;01/13/2014;02:54:29.0000000000;03/05/2015;22:38:28.1778148830;755;0;root;0;root;14165;/usr/bin/isohybrid.pl
01/06/2014;09:05:47.0000000000;01/06/2014;09:05:47.0000000000;03/05/2015;22:38:28.3978148920;755;0;root;0;root;32264;/usr/bin/mkfontscale
03/05/2015;22:38:27.8218148700;03/05/2015;22:38:27.8218148700;03/05/2015;22:38:27.8218148700;777;0;root;0;root;10;/usr/bin/grepdiff
04/07/2014;06:21:24.0000000000;04/07/2014;06:21:24.0000000000;03/05/2015;22:38:28.7298149040;755;0;root;0;root;78;/usr/bin/onboard-settings
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:28.1258148810;755;0;root;0;root;46280;/usr/bin/ico
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:31.2418149990;755;0;root;0;root;17296;/usr/bin/xbiff
01/28/2021;21:49:05.3323546820;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:25.3938147780;755;0;root;0;root;18792;/usr/bin/chrt
02/09/2021;19:11:09.3424519990;03/05/2015;22:38:30.6978149790;03/05/2015;22:38:30.6978149790;777;0;root;0;root;10;/usr/bin/touch
04/11/2014;10:14:16.0000000000;04/11/2014;10:14:16.0000000000;03/05/2015;22:38:28.8498149090;755;0;root;0;root;22368;/usr/bin/pygettext3.4
01/13/2014;02:54:29.0000000000;01/13/2014;02:54:29.0000000000;03/05/2015;22:38:28.3418148900;755;0;root;0;root;2479;/usr/bin/lss16toppm
04/28/2014;18:59:21.0000000000;04/28/2014;18:59:21.0000000000;03/05/2015;22:38:29.0458149160;755;0;root;0;root;29040;/usr/bin/rhythmbox-client
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:29.8138149450;755;0;root;0;root;52016;/usr/bin/shred
03/12/2015;13:37:25.9398888150;03/05/2015;22:38:28.2058148840;03/05/2015;22:38:28.2058148840;777;0;root;0;root;6;/usr/bin/ld
03/24/2014;10:36:18.0000000000;03/24/2014;10:36:18.0000000000;03/05/2015;22:38:29.6738149400;755;0;root;0;root;22952;/usr/bin/setpci
12/11/2013;01:04:59.0000000000;12/11/2013;01:04:59.0000000000;03/05/2015;22:38:28.1378148820;755;0;root;0;root;20816;/usr/bin/infokey
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;26;/usr/bin/hp-colorcal
04/11/2014;10:14:16.0000000000;04/11/2014;10:14:16.0000000000;03/05/2015;22:38:24.9018147590;755;0;root;0;root;96;/usr/bin/2to3-3.4
01/28/2015;14:20:47.0000000000;01/28/2015;14:20:47.0000000000;03/05/2015;22:38:28.1698148830;755;0;root;0;root;18824;/usr/bin/isdv4-serial-inputattach
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;9;/usr/bin/x86_64-linux-gnu-addr2line
01/16/2014;06:12:45.0000000000;01/16/2014;06:12:45.0000000000;03/05/2015;22:38:25.4098147790;755;0;root;0;root;43008;/usr/bin/colormgr
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:31.3778150040;755;0;root;0;root;27000;/usr/bin/zjsdecode
03/05/2015;22:38:25.6418147870;03/05/2015;22:38:25.6418147870;03/05/2015;22:38:25.6418147870;777;0;root;0;root;9;/usr/bin/designer
03/29/2014;06:16:48.0000000000;03/29/2014;06:16:48.0000000000;03/05/2015;22:38:29.6658149400;755;0;root;0;root;1059;/usr/bin/session-installer
06/12/2013;19:14:59.0000000000;06/12/2013;19:14:59.0000000000;03/05/2015;22:38:25.6178147860;755;0;root;0;root;794;/usr/bin/crc32
03/05/2015;22:41:34.3298219250;02/23/2014;09:30:42.0000000000;03/05/2015;22:38:25.6378147870;755;0;root;0;root;11541;/usr/bin/debconf-apt-progress
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;36;/usr/bin/hp-config_usb_printer
07/01/2014;11:35:00.0000000000;07/01/2014;11:35:00.0000000000;03/05/2015;22:38:28.7538149050;755;0;root;0;root;909;/usr/bin/pdf2ps
01/22/2014;12:12:22.0000000000;01/22/2014;12:12:22.0000000000;03/05/2015;22:38:28.4818148950;755;0;root;0;root;271;/usr/bin/neqn
05/05/2014;12:28:43.0000000000;05/05/2014;12:28:43.0000000000;03/05/2015;22:38:28.1338148820;755;0;root;0;root;1074;/usr/bin/im-launch
10/27/2014;12:57:34.0000000000;10/27/2014;12:57:34.0000000000;03/05/2015;22:38:28.8458149090;755;0;root;0;root;776;/usr/bin/purple-send
11/22/2013;20:10:33.0000000000;11/22/2013;20:10:33.0000000000;03/05/2015;22:38:29.0498149160;755;0;root;0;root;1262;/usr/bin/routel
02/02/2021;19:46:49.6601775260;03/05/2015;22:38:31.3098150020;03/05/2015;22:38:31.3098150020;777;0;root;0;root;9;/usr/bin/xmlpatterns
07/18/2014;05:46:43.0000000000;07/18/2014;05:46:43.0000000000;03/05/2015;22:38:28.1378148820;755;0;root;0;root;6919;/usr/bin/init-checkconf
07/18/2014;05:46:43.0000000000;07/18/2014;05:46:43.0000000000;03/05/2015;22:38:28.1378148820;755;0;root;0;root;18725;/usr/bin/initctl2dot
07/01/2014;11:35:00.0000000000;07/01/2014;11:35:00.0000000000;03/05/2015;22:38:25.7978147930;755;0;root;0;root;638;/usr/bin/eps2eps
12/03/2012;18:37:50.0000000000;12/03/2012;18:37:50.0000000000;03/05/2015;22:38:28.3018148880;755;0;root;0;root;14592;/usr/bin/lockfile-check
01/06/2014;09:02:25.0000000000;01/06/2014;09:02:25.0000000000;03/05/2015;22:38:29.0658149170;755;0;root;0;root;2610;/usr/bin/rstart
05/15/2014;15:02:12.0000000000;05/15/2014;15:02:12.0000000000;03/05/2015;22:38:27.8778148720;755;0;root;0;root;1681;/usr/bin/grub-kbdcomp
03/05/2015;22:38:29.0058149150;03/05/2015;22:38:29.0058149150;03/05/2015;22:38:29.0058149150;777;0;root;0;root;21;/usr/bin/rcp
02/04/2015;12:57:44.0000000000;02/04/2015;12:57:44.0000000000;03/05/2015;22:38:28.2978148880;755;0;root;0;root;59552;/usr/bin/localectl
03/05/2015;22:38:28.2858148870;03/05/2015;22:38:28.2858148870;03/05/2015;22:38:28.2858148870;777;0;root;0;root;32;/usr/bin/lintian-info
12/11/2013;05:16:03.0000000000;12/11/2013;05:16:03.0000000000;03/05/2015;22:38:25.0218147640;755;0;root;0;root;273;/usr/bin/apturl
02/12/2014;10:14:45.0000000000;02/12/2014;10:14:45.0000000000;03/05/2015;22:38:31.3498150030;755;0;root;0;root;5518;/usr/bin/xzdiff
02/09/2021;19:11:11.0904959340;07/15/2014;11:15:17.0000000000;03/05/2015;22:38:28.7898149060;755;0;root;0;root;981;/usr/bin/pm-is-supported
03/05/2015;22:38:27.6658148640;03/05/2015;22:38:27.6658148640;03/05/2015;22:38:27.6658148640;777;0;root;0;root;55;/usr/bin/glib-compile-resources
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:28.3978148920;755;0;root;0;root;31328;/usr/bin/mkfifo
02/09/2015;06:36:26.0000000000;02/09/2015;06:36:26.0000000000;03/05/2015;22:38:30.3058149640;755;0;root;0;root;27600;/usr/bin/strings
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;3;/usr/bin/x86_64-linux-gnu-dwp
08/16/2013;03:50:30.0000000000;08/16/2013;03:50:30.0000000000;03/05/2015;22:38:31.2738150000;755;0;root;0;root;27304;/usr/bin/xev
03/12/2015;13:37:24.3751067460;04/05/2014;07:11:39.0000000000;03/05/2015;22:38:25.9098147980;755;0;root;0;root;775888;/usr/bin/gcc-4.8
02/17/2014;17:43:41.0000000000;02/17/2014;17:43:41.0000000000;03/05/2015;22:38:31.3018150010;755;0;root;0;root;14659;/usr/bin/xkeystone
03/05/2015;22:38:28.3658148900;03/05/2015;22:38:28.3658148900;03/05/2015;22:38:28.3658148900;777;0;root;0;root;6;/usr/bin/mattrib
01/22/2014;12:12:36.0000000000;01/22/2014;12:12:36.0000000000;03/05/2015;22:38:29.8738149470;755;0;root;0;root;31168;/usr/bin/soelim
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:28.4338148930;755;0;root;0;root;31200;/usr/bin/msgunfmt
03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;777;0;root;0;root;24;/usr/bin/lzdiff
03/05/2015;22:38:28.2858148870;03/05/2015;22:38:28.2858148870;03/05/2015;22:38:28.2858148870;777;0;root;0;root;7;/usr/bin/linux32
01/28/2015;16:19:04.0000000000;01/28/2015;16:19:04.0000000000;03/05/2015;22:38:25.0698147660;755;0;root;0;root;5304;/usr/bin/bluez-test-device
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;7;/usr/bin/x86_64-linux-gnu-strings
02/18/2014;18:04:37.0000000000;02/18/2014;18:04:37.0000000000;03/05/2015;22:38:25.8618147960;755;0;root;0;root;20052;/usr/bin/foo2lava-wrapper
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:28.1658148830;755;0;root;0;root;10464;/usr/bin/ipcrm
02/09/2021;19:11:18.7993619970;04/09/2014;10:32:34.0000000000;03/05/2015;22:38:27.7538148670;755;0;root;0;root;136296;/usr/bin/gnome-screensaver
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:25.6378147870;755;0;root;0;root;11000;/usr/bin/ddate
03/05/2015;22:54:01.7135078230;06/09/2014;13:23:20.0000000000;03/05/2015;22:38:25.6818147890;755;0;root;0;root;126288;/usr/bin/dpkg-deb
03/05/2015;22:38:25.6538147880;03/05/2015;22:38:25.6538147880;03/05/2015;22:38:25.6538147880;777;0;root;0;root;26;/usr/bin/dh_pypy
03/05/2015;22:38:29.0018149140;03/05/2015;22:38:29.0018149140;03/05/2015;22:38:29.0018149140;777;0;root;0;root;9;/usr/bin/qmlmin
01/06/2014;09:02:25.0000000000;01/06/2014;09:02:25.0000000000;03/05/2015;22:38:29.0658149170;755;0;root;0;root;1435;/usr/bin/rstartd
02/18/2014;18:04:37.0000000000;02/18/2014;18:04:37.0000000000;03/05/2015;22:38:25.8658147960;755;0;root;0;root;19514;/usr/bin/foo2qpdl-wrapper
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:38:25.4058147780;755;0;root;0;root;10480;/usr/bin/codepage
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:38:29.7978149450;755;0;root;0;root;18784;/usr/bin/showconsolefont
03/05/2015;22:41:06.5138208730;03/23/2014;04:17:32.0000000000;03/05/2015;22:38:28.8498149090;755;0;root;0;root;12120;/usr/bin/py3compile
03/05/2015;22:38:28.7538149050;03/05/2015;22:38:28.7538149050;03/05/2015;22:38:28.7538149050;777;0;root;0;root;23;/usr/bin/pdb3.4
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1578148830;755;0;root;0;root;15704;/usr/bin/intel_reg_read
02/17/2014;05:04:33.0000000000;02/17/2014;05:04:33.0000000000;03/05/2015;22:38:28.5658148980;755;0;root;0;root;18816;/usr/bin/nstat
03/05/2015;22:38:25.0458147650;03/05/2015;22:38:25.0458147650;03/05/2015;22:38:25.0458147650;777;0;root;0;root;9;/usr/bin/assistant
01/28/2015;16:19:04.0000000000;01/28/2015;16:19:04.0000000000;03/05/2015;22:38:25.0698147660;755;0;root;0;root;3436;/usr/bin/bluez-test-adapter
03/05/2015;22:38:28.7538149050;03/05/2015;22:38:28.7538149050;03/05/2015;22:38:28.7538149050;777;0;root;0;root;6;/usr/bin/pdb3
12/15/2013;06:01:11.0000000000;12/15/2013;06:01:11.0000000000;03/05/2015;22:38:28.8258149080;755;0;root;0;root;10384;/usr/bin/prezip-bin
02/09/2021;19:11:08.7544519990;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:31.1778149970;755;0;root;0;root;39648;/usr/bin/wc
12/15/2013;06:23:01.0000000000;12/15/2013;06:23:01.0000000000;03/05/2015;22:38:25.7858147930;755;0;root;0;root;10240;/usr/bin/enchant-lsmod
10/01/2012;12:25:31.0000000000;10/01/2012;12:25:31.0000000000;03/05/2015;22:38:31.2298149990;755;0;root;0;root;397848;/usr/bin/wodim
05/01/2014;16:54:28.0000000000;05/01/2014;16:54:28.0000000000;03/05/2015;22:38:25.6938147890;755;0;root;0;root;60677;/usr/bin/duplicity
03/05/2015;22:38:29.0658149170;03/05/2015;22:38:29.0658149170;03/05/2015;22:38:29.0658149170;777;0;root;0;root;21;/usr/bin/rsh
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:28.6258149000;755;0;root;0;root;64224;/usr/bin/numfmt
01/29/2015;14:16:06.0000000000;01/29/2015;14:16:06.0000000000;03/05/2015;22:38:28.1418148820;755;0;root;0;root;95;/usr/bin/install-printerdriver
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:25.8538147950;755;0;root;0;root;33104;/usr/bin/foo2hbpl2
02/09/2021;19:11:17.0974979980;04/28/2014;11:43:31.0000000000;03/05/2015;22:38:27.0578148410;755;0;root;0;root;35264;/usr/bin/gettext
04/15/2014;15:32:23.0000000000;04/15/2014;15:32:23.0000000000;03/05/2015;22:38:28.0978148800;755;0;root;0;root;10616;/usr/bin/gvfs-monitor-dir
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;22;/usr/bin/hp-scan
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;23;/usr/bin/hp-setup
03/09/2015;21:35:50.9687889110;01/02/2014;14:40:04.0000000000;03/05/2015;22:38:31.1698149960;755;0;root;0;root;884360;/usr/bin/vim.tiny
01/21/2015;08:38:02.0000000000;01/21/2015;08:38:02.0000000000;03/05/2015;22:38:28.7658149060;755;0;root;0;root;18504;/usr/bin/pdfunite
01/28/2015;16:19:04.0000000000;01/28/2015;16:19:04.0000000000;03/05/2015;22:38:25.0738147660;755;0;root;0;root;1079;/usr/bin/bluez-test-service
01/06/2014;09:06:13.0000000000;01/06/2014;09:06:13.0000000000;03/05/2015;22:38:31.2938150010;755;0;root;0;root;31704;/usr/bin/xkbevd
06/17/2013;05:02:33.0000000000;06/17/2013;05:02:33.0000000000;03/05/2015;22:38:29.6658149400;755;0;root;0;root;1436;/usr/bin/sensible-browser
03/05/2015;22:38:30.8658149850;03/05/2015;22:38:30.8658149850;03/05/2015;22:38:30.8658149850;777;0;root;0;root;10;/usr/bin/ubuntu-bug
05/09/2014;19:50:37.0000000000;05/09/2014;19:50:37.0000000000;03/05/2015;22:38:28.3498148900;755;0;root;0;root;276672;/usr/bin/ltrace
03/05/2015;22:38:28.8258149080;03/05/2015;22:38:28.8258149080;03/05/2015;22:38:28.8258149080;777;0;root;0;root;11;/usr/bin/print
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:28.4218148930;755;0;root;0;root;22920;/usr/bin/msgcmp
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1618148830;755;0;root;0;root;27288;/usr/bin/intel_upload_blit_small
10/30/2014;14:47:22.0000000000;10/30/2014;14:47:22.0000000000;03/05/2015;22:38:26.1058148050;755;0;root;0;root;5720256;/usr/bin/gdb
07/01/2014;11:35:00.0000000000;07/01/2014;11:35:00.0000000000;03/05/2015;22:38:28.7538149050;755;0;root;0;root;698;/usr/bin/pdf2dsc
06/04/2013;09:11:53.0000000000;06/04/2013;09:11:53.0000000000;03/05/2015;22:38:25.3618147770;2755;0;root;5;tty;14688;/usr/bin/bsd-write
02/09/2015;06:36:26.0000000000;02/09/2015;06:36:26.0000000000;03/05/2015;22:38:24.9538147610;755;0;root;0;root;27696;/usr/bin/addr2line
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:38:25.6378147870;755;0;root;0;root;10488;/usr/bin/deallocvt
11/25/2014;16:43:02.0000000000;11/25/2014;16:43:02.0000000000;03/05/2015;22:38:28.8058149070;755;0;root;0;root;2837;/usr/bin/poff
03/10/2014;12:39:00.0000000000;03/10/2014;12:39:00.0000000000;03/05/2015;22:38:30.8738149850;755;0;root;0;root;48368;/usr/bin/udisksctl
03/05/2015;22:38:25.8138147940;03/05/2015;22:38:25.8138147940;03/05/2015;22:38:25.8138147940;777;0;root;0;root;20;/usr/bin/ex
03/05/2015;22:43:29.8418262940;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:29.6658149400;755;0;root;0;root;47744;/usr/bin/seq
02/17/2015;14:33:51.0000000000;02/17/2015;14:33:51.0000000000;03/05/2015;22:38:31.1058149940;755;0;root;0;root;76392;/usr/bin/unzipsfx
01/16/2014;23:20:13.0000000000;01/16/2014;23:20:13.0000000000;03/05/2015;22:38:25.0378147650;755;0;root;0;root;18872;/usr/bin/aseqdump
02/09/2021;19:11:08.6384519990;03/22/2014;15:05:20.0000000000;03/05/2015;22:38:30.6978149790;755;0;root;0;root;14744;/usr/bin/tput
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:28.8378149080;755;0;root;0;root;4239;/usr/bin/ptargrep
03/05/2015;22:54:08.0000000000;02/25/2015;11:54:02.0000000000;03/05/2015;22:54:09.7135061100;755;0;root;0;root;4369;/usr/bin/sotruss
03/05/2015;22:38:28.7538149050;03/05/2015;22:38:28.7538149050;03/05/2015;22:38:28.7538149050;777;0;root;0;root;23;/usr/bin/pdb2.7
03/05/2015;22:38:29.0058149150;03/05/2015;22:38:29.0058149150;03/05/2015;22:38:29.0058149150;777;0;root;0;root;9;/usr/bin/qtconfig
03/05/2015;22:38:28.1698148830;03/05/2015;22:38:28.1698148830;03/05/2015;22:38:28.1698148830;777;0;root;0;root;19;/usr/bin/iptables-xml
02/17/2014;17:43:45.0000000000;02/17/2014;17:43:45.0000000000;03/05/2015;22:38:31.2458149990;755;0;root;0;root;31728;/usr/bin/xcmsdb
01/06/2014;09:05:47.0000000000;01/06/2014;09:05:47.0000000000;03/05/2015;22:38:25.0658147660;755;0;root;0;root;7632;/usr/bin/bdftruncate
02/17/2014;17:43:45.0000000000;02/17/2014;17:43:45.0000000000;03/05/2015;22:38:31.3178150020;755;0;root;0;root;18792;/usr/bin/xsetroot
01/29/2015;05:13:14.0000000000;01/29/2015;05:13:14.0000000000;03/05/2015;22:38:30.3178149640;755;0;root;0;root;18240;/usr/bin/synclient
12/17/2013;14:43:59.0000000000;12/17/2013;14:43:59.0000000000;03/05/2015;22:38:28.0778148800;755;0;root;0;root;40128;/usr/bin/gst-inspect-0.10
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;7;/usr/bin/x86_64
03/05/2015;22:38:31.1378149950;03/05/2015;22:38:31.1378149950;03/05/2015;22:38:31.1378149950;777;0;root;0;root;22;/usr/bin/view
01/29/2015;14:16:06.0000000000;01/29/2015;14:16:06.0000000000;03/05/2015;22:38:30.3258149650;755;0;root;0;root;80;/usr/bin/system-config-printer-applet
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;8;/usr/bin/x86_64-linux-gnu-gcov
03/05/2015;22:38:29.8738149470;03/05/2015;22:38:29.8738149470;03/05/2015;22:38:29.8738149470;777;0;root;0;root;34;/usr/bin/soffice
02/09/2021;19:12:57.9418984290;03/12/2014;21:41:57.0000000000;03/05/2015;22:38:28.3818148910;755;0;root;0;root;10464;/usr/bin/mesg
01/28/2015;16:19:27.0000000000;01/28/2015;16:19:27.0000000000;03/05/2015;22:38:25.3978147780;755;0;root;0;root;108472;/usr/bin/ciptool
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;14;/usr/bin/x86_64-linux-gnu-gcc-ranlib-4.8
10/10/2013;12:45:00.0000000000;10/10/2013;12:45:00.0000000000;03/05/2015;22:38:30.5818149740;755;0;root;0;root;47784;/usr/bin/t1mac
03/05/2015;22:38:25.3618147770;03/05/2015;22:38:25.3618147770;03/05/2015;22:38:25.3618147770;777;0;root;0;root;4;/usr/bin/cal
03/05/2015;22:38:28.4418148930;03/05/2015;22:38:28.4418148930;03/05/2015;22:38:28.4418148930;777;0;root;0;root;6;/usr/bin/mzip
03/05/2015;22:38:25.9138147980;03/05/2015;22:38:25.9138147980;03/05/2015;22:38:25.9138147980;777;0;root;0;root;14;/usr/bin/gcc-ranlib
03/05/2015;22:54:47.6665214670;03/05/2015;22:38:27.7818148680;03/05/2015;22:38:27.7818148680;777;0;root;0;root;35;/usr/bin/gnome-www-browser
03/15/2014;21:42:34.0000000000;03/15/2014;21:42:34.0000000000;03/05/2015;22:38:25.6178147860;755;0;root;0;root;131728;/usr/bin/credentials-preferences
02/10/2015;15:08:18.0000000000;02/10/2015;15:08:18.0000000000;03/05/2015;22:38:28.8458149090;755;0;root;0;root;10544;/usr/bin/pwdx
01/15/2015;08:44:08.0000000000;01/15/2015;08:44:08.0000000000;03/05/2015;22:38:28.0898148800;755;0;root;0;root;10672;/usr/bin/gtk-launch
03/05/2015;22:38:25.9178147980;03/05/2015;22:38:25.9178147980;03/05/2015;22:38:25.9178147980;777;0;root;0;root;8;/usr/bin/gcov
03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;777;0;root;0;root;9;/usr/bin/lupdate
02/19/2014;09:06:05.0000000000;02/19/2014;09:06:05.0000000000;03/05/2015;22:38:25.3658147770;755;0;root;0;root;23896;/usr/bin/calibrate_ppa
03/05/2015;22:42:55.2738249870;01/27/2015;10:49:54.0000000000;03/05/2015;22:38:25.8258147940;755;0;root;0;root;18848;/usr/bin/file
07/15/2014;11:21:25.0000000000;07/15/2014;11:21:25.0000000000;03/05/2015;22:38:25.8418147950;755;0;root;0;root;523768;/usr/bin/file-roller
03/12/2015;13:37:33.0274311180;02/09/2015;06:36:26.0000000000;03/05/2015;22:38:25.0258147640;755;0;root;0;root;60432;/usr/bin/ar
07/01/2014;11:34:59.0000000000;07/01/2014;11:34:59.0000000000;03/05/2015;22:38:28.0138148770;755;0;root;0;root;352;/usr/bin/gsdj500
12/16/2013;20:01:02.0000000000;12/16/2013;20:01:02.0000000000;03/05/2015;22:38:25.3418147760;755;0;root;0;root;443408;/usr/bin/brasero
