Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
03/05/2015;22:54:17.5735743920;06/04/2012;10:07:38.0000000000;03/05/2015;22:39:34.6578173980;755;0;root;0;root;6199;/usr/sbin/update-inetd
03/27/2014;14:18:31.0000000000;03/27/2014;14:18:31.0000000000;03/05/2015;22:39:33.5218173550;755;0;root;0;root;4385;/usr/sbin/gconf-schemas
02/09/2021;19:11:09.1584519990;04/03/2014;14:41:25.0000000000;03/05/2015;22:39:33.4178173510;755;0;root;0;root;48056;/usr/sbin/acpid
12/05/2012;09:11:34.0000000000;12/05/2012;09:11:34.0000000000;03/05/2015;22:39:33.6098173580;755;0;root;0;root;4551;/usr/sbin/install-sgmlcatalog
02/16/2014;21:42:52.0000000000;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.6538173600;755;0;root;0;root;72472;/usr/sbin/newusers
03/05/2015;22:42:55.0618249790;01/06/2015;14:28:58.0000000000;03/05/2015;22:39:34.9218174080;755;0;root;0;root;8520;/usr/sbin/update-mime
01/12/2014;18:11:33.0000000000;01/12/2014;18:11:33.0000000000;03/05/2015;22:39:34.6138173960;755;0;root;0;root;18864;/usr/sbin/tcpdmatch
03/05/2015;22:54:15.0000000000;02/25/2015;15:32:05.0000000000;03/05/2015;22:54:18.1892664130;755;0;root;0;root;10240;/usr/sbin/lpmove
01/31/2014;17:19:46.0000000000;01/31/2014;17:19:46.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;2888;/usr/sbin/pam_getenv
09/16/2013;03:35:09.0000000000;09/16/2013;03:35:09.0000000000;03/05/2015;22:39:33.4338173520;755;0;root;0;root;19208;/usr/sbin/biosdecode
03/05/2015;22:54:15.0000000000;02/23/2015;10:56:46.0000000000;03/05/2015;22:54:22.8229485780;755;0;root;0;root;96961;/usr/sbin/samba_kcc
11/07/2013;09:14:55.0000000000;11/07/2013;09:14:55.0000000000;03/05/2015;22:39:33.5058173540;755;0;root;0;root;16516;/usr/sbin/deluser
05/24/2012;14:37:41.0000000000;05/24/2012;14:37:41.0000000000;03/05/2015;22:39:33.7858173650;755;0;root;0;root;69856;/usr/sbin/pptp
05/08/2014;08:08:13.0000000000;05/08/2014;08:08:13.0000000000;03/05/2015;22:39:34.9218174080;755;0;root;0;root;1524;/usr/sbin/upgrade-from-grub-legacy
03/05/2015;22:44:12.9738279260;05/15/2014;15:03:40.0000000000;03/05/2015;22:39:33.5778173570;755;0;root;0;root;196752;/usr/sbin/grub-mkdevicemap
03/05/2015;22:39:33.6618173600;03/05/2015;22:39:33.6618173600;03/05/2015;22:39:33.6618173600;777;0;root;0;root;29;/usr/sbin/pm-hibernate
09/16/2013;03:35:10.0000000000;09/16/2013;03:35:10.0000000000;03/05/2015;22:39:35.1538174170;755;0;root;0;root;14600;/usr/sbin/vpddecode
02/16/2014;21:42:52.0000000000;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.5298173550;755;0;root;0;root;47152;/usr/sbin/grpunconv
01/14/2014;12:28:19.0000000000;01/14/2014;12:28:19.0000000000;03/05/2015;22:39:33.4218173510;755;0;root;0;root;11026;/usr/sbin/aspell-autobuildhash
03/05/2015;22:54:15.0000000000;02/25/2015;15:31:56.0000000000;03/05/2015;22:54:18.2052584130;777;0;root;0;root;10;/usr/sbin/cupsenable
08/28/2013;01:42:42.0000000000;08/28/2013;01:42:42.0000000000;03/05/2015;22:39:33.9858173730;755;0;root;0;root;749;/usr/sbin/remove-shell
